File Name,Item Sequence,Title,Descriptive title,Thumbnail URL,viewingHint,Parent ARK,Item ARK,Object Type,AltTitle.other,AltTitle.uniform,Place of origin,Date.normalized,Date binding,Date.creation,Scribe,Author,Associated name,Translator,Contents note,Colophon,Incipit,Explicit,References,Provenance,General note,Format.extent,Form,Format.dimensions,Support,Foliation,Page layout,Hand note,Illustrations note,Inscription,Additions,Binding note,Ink color,Features,Condition note,Type.typeOfResource,Type.genre,Language,Text direction,Writing system,Script,Script note,Rights.statementLocal,Rights contact,Name.repository,Shelfmark,Collection (physical),Other version(s),image count,IIIF Manifest URL,delivery
,,"St. Catherine's Monastery, Sinai Arabic 135",Lectionary (Gospels),,paged,ark:/21198/z1bk2gmg,ark:/21198/z1wh3tbp,Work,,Evangelion,,1325,,1325,,,,,,,,,Kamil,,,238 ff.,codex,299 x 229 x 90 mm,paper,,,,,,,,,Dated,"Rodent damage with loss of text from f. 147, increasing at the end",text,Liturgical texts|~|Lectionaries|~|Biblical texts|~|Gospel books,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 135,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871376/NLI,486,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wh3tbp/manifest,delivery 2
,,"St. Catherine's Monastery, Sinai Arabic 136",Lectionary (Gospels),,paged,ark:/21198/z1bk2gmg,ark:/21198/z1rr32h0,Work,,Evangelion,,1685,,1685,,,,,,,,,Kamil,,,290 ff.,codex,326 x 226 x 94 mm,paper,,,,,,,,,Dated,,text,Liturgical texts|~|Lectionaries|~|Biblical texts|~|Gospel books,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 136,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871377/NLI,591,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rr32h0/manifest,delivery 2
,,"St. Catherine's Monastery, Sinai Arabic 137","Lectionary (Gospels), with commentary","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md03cs%2Fph64z62b/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1md03cs,Work,,Evangelion,,1214,,1214,,,,,,,,,Kamil,,,390 ff.,codex,205 x 147 x 95 mm,paper,,,,,,,,,Rubrication|~|Marginalia|~|Dated,,text,Liturgical texts|~|Lectionaries|~|Biblical texts|~|Gospel books|~|Commentaries,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 137,Sinai. Old Collection,,790,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1md03cs/manifest,delivery 4.1
,,"St. Catherine's Monastery, Sinai Arabic 139",Lectionary (Gospels),"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gm9bpz%2Fg067fj8k/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1gm9bpz,Work,,Evangelion,,1185,,1185,,,,,,,,,Kamil,,,171 ff.,codex,224 x 148 x 79 mm,paper,,,,,,,,,Rubrication|~|Colophon|~|Dated,f. 46 torn,text,Liturgical texts|~|Lectionaries|~|Biblical texts|~|Gospel books,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 139,Sinai. Old Collection,,352,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gm9bpz/manifest,delivery 4.1
,,"St. Catherine's Monastery, Sinai Arabic 14",,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zc966z%2Fzj22hj63/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1zc966z,Work,,Prophetologion,,1601/1700,,17th c.,,,,,,"""كتاب النّبوات الانبياء القدّيسين الفضلا الاطهار تقری في الصّوم الكبير و ليالي الاعياد الكبار و في تذكارات الرُسل المشرّفين و رؤساء الكهنة  و الشهداء و الابرار"". (f.2)",بسم الاب و الابن و الرّوح القدس الاله الواحد آمين نبتدي بعون الله تعالي [sic] نكتب,تَمّ كتاب النّبوات بمنّة الاله ربَّ القَوّات,Kamil,,,132 ff.,codex,315 x 216 x 40 mm,paper,,,,,,,,,"Rubrication|~|Marginalia|~|Colophon|~|Decoration, Vegetative",,text,Liturgical texts|~|Lectionaries|~|Biblical texts,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 14,Sinai. Old Collection,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003891573&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,276,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zc966z/manifest,delivery 1
,,"St. Catherine's Monastery, Sinai Arabic 140",Lectionary (Gospels),"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m6341s%2Fb2669j46/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1m6341s,Work,,Troparion|~|Kontakarion|~|Sticherarion|~|Evangelion|~|Lectionary,,1101/1200,,12th c.,,,,,"Followed by a series of extracts from the Kontakion, Prokeimenon, Canons of Easter, Sticheraria, Troparia, Genesis and Odes. Manuscript contains palimpsested parchment with Syriac undertext (ff. 92-99)",,,,Kamil,,,101 ff.,codex,173 x 134 x 43 mm,paper,,,,,,,,,,"Detached folios (ff. 59, 60)",text,Liturgical texts|~|Lectionaries|~|Hymnals|~|Biblical texts|~|Gospel books,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 140,Sinai. Old Collection,https://www.loc.gov/item/00279384313-ms/,212,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m6341s/manifest,delivery 5.1
,,"St. Catherine's Monastery, Sinai Arabic 141","Lectionary (Gospels), the Eleven Gospel chapters recited on Sundays","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj12ng%2F3j45ph44/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1gj12ng,Work,,Evangelion|~|Lectionary,,1201/1300,,13th c.,,,,,,,,,Kamil,,,125 ff.,codex,209 x 152 x 56 mm,paper,,,,,,,,,,,text,Liturgical texts|~|Lectionaries|~|Biblical texts|~|Gospel books,ara|~|syc,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 141,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871378,260,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gj12ng/manifest,delivery 5.1
,,"St. Catherine's Monastery, Sinai Arabic 142",Commentary on the Gospel of St. Matthew,,paged,ark:/21198/z1bk2gmg,ark:/21198/z1b86cgv,Work,,"John Chrysostom, Saint, -407. Homilies on the Gospel of Saint Matthew",,1101/1200,,12th c.,,,,,,,,,Kamil,,,324 ff.,codex,223 x 192 x 87 mm,paper,f. 229 lacking,,,,,,Back board lacking,,Rubrication|~|Marginalia,"Rodent damage on all sides. Rodent damage affecting text on ff. 1–52, 322–323. f. 14 split in half. Cellotape on some folia.",text,Theological works|~|Commentaries,ara,right-to-left,Arabic,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 142,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871379/NLI,658,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b86cgv/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 143","Lectionary (Gospels), with commentary",,paged,ark:/21198/z1bk2gmg,ark:/21198/z1n029sk,Work,,Evangelion,,1201/1300,,13th c.,,,,,,,,,Kamil,,,201 ff.,codex,194 x 152 x 61 mm,paper,"Foliation begins on inside front board where the text starts, and then first folio is foliated as f. 2.",,,,,,,,Rubrication,,text,Liturgical texts|~|Lectionaries|~|Biblical texts|~|Gospel books|~|Commentaries,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 143,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891624/NLI,412,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n029sk/manifest,delivery 2
,,"St. Catherine's Monastery, Sinai Arabic 145",Commentary (Gospels),"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989bbg%2Fmn47vt95/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1989bbg,Work,,,,1276,,1276,,"John Chrysostom, Saint, -407",,,"Commentary on Gospels to be recited throughout the year, ending with lesson from Epistles of St. Paul and nineteenth discourse by St. John Chrysostom derived from St. Matthew",,,,Kamil,,,165 ff.,codex,200 x 149 x 46 mm,paper,,,,,,,Flap binding,,Rubrication|~|Dated,First quire detached. A few folia have patches torn away due to damp that caused the folia to adhere to the opposite folio.,text,Theological works|~|Commentaries,ara,right-to-left,Arabic,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 145,Sinai. Old Collection,http://www.loc.gov/item/00279384337-ms/,344,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1989bbg/manifest,delivery 1
,,"St. Catherine's Monastery, Sinai Arabic 148",Lectionary (Epistles and Gospels),"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p239t%2Fxb329g89/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z10p239t,Work,,Lectionary,,1300,,1300,,,,,Lectionary of Epistles followed by Four Gospels divided according to Greek Calendar and ending with Tables of Gospel readings,,,,Kamil,,,272 ff.,codex,185 x 150 x 60 mm,paper,,,,,,,,,Rubrication|~|Illumination|~|Dated,Only a fragment of the back paste-down remains.,text,Liturgical texts|~|Lectionaries|~|Biblical texts|~|Gospel books,ara,right-to-left,Arabic,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 148,Sinai. Old Collection,http://www.loc.gov/item/00279384349-ms/,556,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10p239t/manifest,delivery 1
,,"St. Catherine's Monastery, Sinai Arabic 149",Lectionary (Epistles),,paged,ark:/21198/z1bk2gmg,ark:/21198/z1h71k28,Work,,Lectionary,,1201/1300,,13th c.,,,,,Arabic Lectionary of Epistles followed by Greek Lectionary of Gospels and Epistles for certain feast days only,,,,Kamil,,,98 ff.,codex,206 x 148 x 52 mm,paper,,,,,,,,,,,text,Liturgical texts|~|Lectionaries|~|Biblical texts,ara|~|grc,right-to-left,Arabic|~|Greek,Naskh|~|Greek minuscule,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 149,Sinai. Old Collection,http://www.loc.gov/item/00279384350-ms/,210,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h71k28/manifest,delivery 2
,,"St. Catherine's Monastery, Sinai Arabic 15",,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb2rjt%2Ff910dn1h/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1tb2rjt,Work,,Prophetologion,,1301/1400,,14th c.,,,,,,,,,Kamil,,,147 ff.,codex,247 x 175 x 62 mm,paper,,,,,,,,,,,text,Liturgical texts|~|Lectionaries|~|Biblical texts,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 15,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891574/NLI,304,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tb2rjt/manifest,delivery 4.3
,,"St. Catherine's Monastery, Sinai Arabic 150","Lectionary (Gospels), Acts and Epistles with commentary","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1dv2%2Fv264x19m/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z18d1dv2,Work,,Lectionary,,1232,,1232,,,,,,,,,Kamil,,,314 ff.,codex,258 x 183 x 88 mm,paper,,,,,,,,,Dated,,text,Liturgical texts|~|Lectionaries|~|Biblical texts|~|Gospel books|~|Commentaries,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 150,Sinai. Old Collection,https://www.loc.gov/item/00279384416-ms/,638,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18d1dv2/manifest,delivery 4.3
,,"St. Catherine's Monastery, Sinai Arabic 151",Epistles and Acts,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx1kvk%2Fzq08406g/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1vx1kvk,Work,,Bible. Epistles|~|Bible. Acts,,867,,867,,,,,"Epistles of St. Paul, Acts of Apostles and Catholic Epistles",,,,Kamil,,,269 ff.,codex,255 x 175 x 95 mm,parchment,,,,,,,,,Rubrication|~|Dated,,text,Biblical texts,ara,right-to-left,Arabic,Naskh,Kufic elements,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 151,Sinai. Old Collection,http://www.loc.gov/item/00279384404-ms/,548,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vx1kvk/manifest,delivery 1
,,"St. Catherine's Monastery, Sinai Arabic 153",Martyrdoms and Lives of Saints,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r79jjb%2Fxv77rt3k/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1r79jjb,Work,,,,1151,,1151,,"John Chrysostom, Saint, -407",,,Martyrdom of St. George ; Acts of St. Isaiah the Miracle-Maker ; Nativity of Our Lady ; Forty martyrs of Sebastia ; Eleven Gospel chapters recited on Sundays ; Mimar by St. John Chrysostom on St. John Baptist ; A hymn ; Gospel commentary,,,,Kamil,,,232 ff.,codex,169 x 142 x 65 mm,paper,Inside front board and inside back board have foliation that are lacking,,,,,,,,Rubrication|~|Dated,Slight damage to text legibility on inside front board,text,Historical works|~|Martyrologies,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 153,Sinai. Old Collection,http://www.loc.gov/item/00279384398-ms/,474,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r79jjb/manifest,delivery 1
,,"St. Catherine's Monastery, Sinai Arabic 155",Jesus Son of Sirach and Pauline Epistles,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs09w9%2F4426420d/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1bs09w9,Work,,Bible. Epistles of Paul,,801/1000,,9th c.,,,,,"Book of Wisdom of Jesus, Son of Sirach, followed by St. Paul’s Epistles to the Romans, Corinthians I-II, Galatians and Ephesians divided according to Greek Calendar",,,,Kamil,,,94 ff.,codex,211 x 151 x 32 mm,parchment,,,,,,,,,,,text,Biblical texts,ara,right-to-left,Arabic,Kufic,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 155,Sinai. Old Collection,https://www.loc.gov/item/00279384374-ms/,198,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bs09w9/manifest,delivery 5.1
